TYPE	ID_NAME	ID_DESCRIPTION	DATA_POSTPROCESSING	DATASET	CANCER TYPE	SUBTYPE	ENDPOINT	COHORT	CONTRIBUTOR	ARRAY TYPE	PROBE ID	N	CUTPOINT	MINIMUM P-VALUE	CORRECTED P-VALUE	ln(HR-high / HR-low)	COX P-VALUE	ln(HR)	HR [95% CI-low CI-upp]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE1456-GPL96	Breast cancer		Overall Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	212814_at	159	0.106918	0.255981	-	-0.4986	0.793832	-0.134216	0.87 [0.32 - 2.39]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE1456-GPL96	Breast cancer		Disease Specific Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	215672_s_at	159	0.874214	0.0111139	0.174764	1.05481	0.330275	0.341423	1.41 [0.71 - 2.80]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE1456-GPL96	Breast cancer		Overall Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	215672_s_at	159	0.874214	0.00161017	0.0378921	1.09874	0.257093	0.338643	1.40 [0.78 - 2.52]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE1456-GPL96	Breast cancer		Relapse Free Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	212814_at	159	0.779874	0.0730996	-	0.597054	0.605157	0.268052	1.31 [0.47 - 3.61]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE1456-GPL96	Breast cancer		Disease Specific Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	212814_at	159	0.106918	0.045247	0.462263	-0.890094	0.912651	-0.0660899	0.94 [0.29 - 3.05]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE1456-GPL96	Breast cancer		Relapse Free Survival	Stockholm (1994-1996)	Pawitan	HG-U133A	215672_s_at	159	0.874214	0.021303	0.280114	0.847676	0.531638	0.181727	1.20 [0.68 - 2.12]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE7378	Breast cancer		Disease Free Survival	UCSF	Zhou	U133AAofAv2	212814_at	54	0.5	0.0318523	0.368704	1.95672	0.0233829	1.27787	3.59 [1.19 - 10.83]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE7378	Breast cancer		Disease Free Survival	UCSF	Zhou	U133AAofAv2	215672_s_at	54	0.796296	0.0152288	0.220414	1.55881	0.0682282	1.38398	3.99 [0.90 - 17.66]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	E-TABM-158	Breast cancer		Relapse Free Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	215672_s_at	117	0.102564	2.33143e-05	0.000958653	-1.55778	0.291323	-0.5927	0.55 [0.18 - 1.66]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	E-TABM-158	Breast cancer		Disease Specific Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	215672_s_at	117	0.102564	0.000402597	0.0117703	-1.50685	0.564815	-0.374658	0.69 [0.19 - 2.46]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	E-TABM-158	Breast cancer		Distant Metastasis Free Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	215672_s_at	117	0.102564	0.032885	0.376576	-1.13997	0.99925	0.000625269	1.00 [0.27 - 3.68]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	E-TABM-158	Breast cancer		Overall Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	215672_s_at	117	0.102564	2.33143e-05	0.000958653	-1.55778	0.291323	-0.5927	0.55 [0.18 - 1.66]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	E-TABM-158	Breast cancer		Relapse Free Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	212814_at	117	0.709402	0.0288855	0.345366	-0.882065	0.24064	-0.40871	0.66 [0.34 - 1.32]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	E-TABM-158	Breast cancer		Disease Specific Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	212814_at	117	0.162393	0.128634	-	1.06442	0.868134	-0.066197	0.94 [0.43 - 2.04]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	E-TABM-158	Breast cancer		Distant Metastasis Free Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	212814_at	117	0.34188	0.255092	-	-0.448492	0.419178	-0.36229	0.70 [0.29 - 1.68]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	E-TABM-158	Breast cancer		Overall Survival	UCSF, CPMC (1989-1997)	Chin	HG-U133A	212814_at	117	0.709402	0.0288855	0.345366	-0.882065	0.24064	-0.40871	0.66 [0.34 - 1.32]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE3494-GPL96	Breast cancer		Disease Specific Survival	Uppsala (1987-1989)	Miller	HG-U133A	212814_at	236	0.207627	0.121681	-	-0.465604	0.647407	-0.196139	0.82 [0.35 - 1.90]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE3494-GPL96	Breast cancer		Disease Specific Survival	Uppsala (1987-1989)	Miller	HG-U133A	215672_s_at	236	0.79661	0.0607984	-	0.561189	0.773676	-0.0848962	0.92 [0.52 - 1.64]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE4922-GPL96	Breast cancer		Disease Free Survival	Uppsala (1987-1989)	Ivshina	HG-U133A	215672_s_at	249	0.578313	0.0128462	0.194601	0.523205	0.521594	0.150752	1.16 [0.73 - 1.84]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE4922-GPL96	Breast cancer		Disease Free Survival	Uppsala (1987-1989)	Ivshina	HG-U133A	212814_at	249	0.188755	0.0370412	0.40706	-0.509724	0.481749	-0.237067	0.79 [0.41 - 1.53]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	215672_s_at	62	0.806452	0.216627	-	-0.900644	0.693861	-0.0627453	0.94 [0.69 - 1.28]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	212814_at	125	0.296	0.153299	-	-0.417952	0.39837	-0.427611	0.65 [0.24 - 1.76]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	215672_s_at	125	0.632	0.422295	-	0.308742	0.900519	0.0620664	1.06 [0.40 - 2.82]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	212814_at	54	0.777778	0.085805	-	-1.6429	0.59665	-0.111881	0.89 [0.59 - 1.35]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	215672_s_at	125	0.784	0.238432	-	-0.415987	0.609194	-0.198984	0.82 [0.38 - 1.76]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	215672_s_at	54	0.111111	0.13837	-	-1.12438	0.706761	-0.0732918	0.93 [0.63 - 1.36]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE2990	Breast cancer		Relapse Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	212814_at	62	0.806452	0.0286977	0.343851	-1.96316	0.65108	-0.0783005	0.92 [0.66 - 1.30]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE2990	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford	Sotiriou	HG-U133A	212814_at	125	0.296	0.0892523	-	-0.642556	0.804789	-0.157272	0.85 [0.25 - 2.97]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE7390	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	215672_s_at	198	0.873737	0.0507429	-	0.622819	0.235311	0.163877	1.18 [0.90 - 1.54]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE7390	Breast cancer		Overall Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	215672_s_at	198	0.873737	0.0487407	0.484015	0.652926	0.268329	0.162822	1.18 [0.88 - 1.57]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE7390	Breast cancer		Relapse Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	212814_at	198	0.888889	0.0095027	0.155367	-1.14374	0.332065	-0.159197	0.85 [0.62 - 1.18]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE7390	Breast cancer		Relapse Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	215672_s_at	198	0.106061	0.077739	-	0.738922	0.445359	0.0788755	1.08 [0.88 - 1.33]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE7390	Breast cancer		Distant Metastasis Free Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	212814_at	198	0.156566	0.0814206	-	0.792644	0.904819	-0.0251063	0.98 [0.65 - 1.47]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE7390	Breast cancer		Overall Survival	Uppsala, Oxford, Stockholm, IGR, GUYT, CRH (1980-1998)	Desmedt	HG-U133A	212814_at	198	0.156566	0.0680857	-	0.914435	0.952822	-0.0131834	0.99 [0.64 - 1.53]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE12945	Colorectal cancer		Overall Survival	Berlin	Staub	HG-U133A	212814_at	62	0.483871	0.0433429	0.44999	-1.26218	0.196247	-0.59169	0.55 [0.23 - 1.36]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE12945	Colorectal cancer		Disease Free Survival	Berlin	Staub	HG-U133A	215672_s_at	51	0.45098	0.00977345	0.158697	-16.5338	0.155176	-2.44684	0.09 [0.00 - 2.53]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE12945	Colorectal cancer		Overall Survival	Berlin	Staub	HG-U133A	215672_s_at	62	0.451613	0.0364613	0.402917	-1.30212	0.420976	-0.553112	0.58 [0.15 - 2.21]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE12945	Colorectal cancer		Disease Free Survival	Berlin	Staub	HG-U133A	212814_at	51	0.568627	0.0381677	0.415011	-16.0644	0.178977	-1.39477	0.25 [0.03 - 1.90]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17536	Colorectal cancer		Disease Free Survival	MCC	Smith	HG-U133_Plus_2	215672_s_at	145	0.172414	0.138989	-	0.865382	0.966539	-0.0126211	0.99 [0.55 - 1.78]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17536	Colorectal cancer		Disease Specific Survival	MCC	Smith	HG-U133_Plus_2	215672_s_at	177	0.282486	0.124879	-	-0.434908	0.390208	-0.22654	0.80 [0.48 - 1.34]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17536	Colorectal cancer		Overall Survival	MCC	Smith	HG-U133_Plus_2	212814_at	177	0.158192	0.103573	-	0.601834	0.777414	0.0403553	1.04 [0.79 - 1.38]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17536	Colorectal cancer		Disease Specific Survival	MCC	Smith	HG-U133_Plus_2	212814_at	177	0.158192	0.171805	-	0.583734	0.937333	0.0130045	1.01 [0.73 - 1.40]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17536	Colorectal cancer		Overall Survival	MCC	Smith	HG-U133_Plus_2	215672_s_at	177	0.282486	0.226494	-	-0.305032	0.555755	-0.130885	0.88 [0.57 - 1.36]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17536	Colorectal cancer		Disease Free Survival	MCC	Smith	HG-U133_Plus_2	212814_at	145	0.2	0.0492247	0.486953	1.12576	0.532695	0.124819	1.13 [0.77 - 1.68]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE14333	Colorectal cancer		Disease Free Survival	Melbourne	Jorissen	HG-U133_Plus_2	212814_at	226	0.393805	0.242955	-	-0.329686	0.993002	-0.00161768	1.00 [0.70 - 1.43]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE14333	Colorectal cancer		Disease Free Survival	Melbourne	Jorissen	HG-U133_Plus_2	215672_s_at	226	0.884956	0.0952768	-	0.605099	0.954802	0.0111534	1.01 [0.69 - 1.49]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17537	Colorectal cancer		Disease Free Survival	VMC	Smith	HG-U133_Plus_2	212814_at	55	0.727273	0.0491467	0.48648	-1.32825	0.758216	-0.0792106	0.92 [0.56 - 1.53]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17537	Colorectal cancer		Disease Specific Survival	VMC	Smith	HG-U133_Plus_2	212814_at	49	0.367347	0.0639422	-	1.71768	0.684268	0.144408	1.16 [0.58 - 2.32]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17537	Colorectal cancer		Overall Survival	VMC	Smith	HG-U133_Plus_2	212814_at	55	0.363636	0.191577	-	0.663002	0.904499	0.0298769	1.03 [0.63 - 1.68]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17537	Colorectal cancer		Overall Survival	VMC	Smith	HG-U133_Plus_2	215672_s_at	55	0.345455	0.0688581	-	-0.794119	0.593039	-0.216917	0.80 [0.36 - 1.78]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17537	Colorectal cancer		Disease Free Survival	VMC	Smith	HG-U133_Plus_2	215672_s_at	55	0.363636	0.0419845	0.441045	-0.934932	0.1527	-0.661073	0.52 [0.21 - 1.28]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17537	Colorectal cancer		Disease Specific Survival	VMC	Smith	HG-U133_Plus_2	215672_s_at	49	0.346939	0.058008	-	-1.05306	0.372903	-0.559984	0.57 [0.17 - 1.96]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE11595	Esophagus cancer	Adenocarcinoma	Overall Survival	Sutton	Giddings	CRUKDMF_22K_v1.0.0	774198	34	0.147059	0.00307359	0.064233	-1.51654	0.476685	-0.303974	0.74 [0.32 - 1.70]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE22138	Eye cancer	Uveal melanoma	Distant Metastasis Free Survival	BRCIC	Laurent	HG-U133_Plus_2	212814_at	63	0.111111	0.000120621	0.00413021	-1.66202	0.000120247	-0.510084	0.60 [0.46 - 0.78]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE22138	Eye cancer	Uveal melanoma	Distant Metastasis Free Survival	BRCIC	Laurent	HG-U133_Plus_2	215672_s_at	63	0.365079	0.000265103	0.0082094	-1.18563	0.00110641	-0.381947	0.68 [0.54 - 0.86]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE2837	Head and neck cancer	Squamous cell carcinoma	Relapse Free Survival	VUMC, VAMC, UTMDACC (1992-2005)	Chung	U133_X3P	Hs.4984.1.S1_3p_a_at	28	0.821429	0.310302	-	-0.76377	0.835259	-0.275384	0.76 [0.06 - 10.18]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE2837	Head and neck cancer	Squamous cell carcinoma	Relapse Free Survival	VUMC, VAMC, UTMDACC (1992-2005)	Chung	U133_X3P	Hs.4984.0.S1_3p_at	28	0.107143	0.317589	-	-0.752764	0.95259	0.0154874	1.02 [0.61 - 1.69]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	jacob-00182-CANDF	Lung cancer	Adenocarcinoma	Overall Survival	CAN/DF	Shedden	HG-U133A	212814_at	82	0.292683	0.00492433	0.0935137	-0.933828	0.106783	-0.396917	0.67 [0.42 - 1.09]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	jacob-00182-CANDF	Lung cancer	Adenocarcinoma	Overall Survival	CAN/DF	Shedden	HG-U133A	215672_s_at	82	0.707317	0.0411036	0.435156	-0.951916	0.459625	-0.329634	0.72 [0.30 - 1.72]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	HARVARD-LC	Lung cancer	Adenocarcinoma	Overall Survival	Harvard	Beer	HG-U95A	36066_at	84	0.785714	0.00585766	0.107139	-1.23611	0.171677	-0.217885	0.80 [0.59 - 1.10]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	jacob-00182-HLM	Lung cancer	Adenocarcinoma	Overall Survival	HLM	Shedden	HG-U133A	212814_at	79	0.518987	0.0188639	0.257072	0.607693	0.133783	0.259285	1.30 [0.92 - 1.82]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	jacob-00182-HLM	Lung cancer	Adenocarcinoma	Overall Survival	HLM	Shedden	HG-U133A	215672_s_at	79	0.898734	0.0273969	0.333227	0.880877	0.0332813	0.595167	1.81 [1.05 - 3.14]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	jacob-00182-MSK	Lung cancer	Adenocarcinoma	Overall Survival	MSK	Shedden	HG-U133A	212814_at	104	0.278846	0.168115	-	0.542891	0.712314	0.0667548	1.07 [0.75 - 1.52]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	jacob-00182-MSK	Lung cancer	Adenocarcinoma	Overall Survival	MSK	Shedden	HG-U133A	215672_s_at	104	0.365385	0.00874939	0.14594	1.05588	0.612624	0.19277	1.21 [0.57 - 2.56]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE13213	Lung cancer	Adenocarcinoma	Overall Survival	Nagoya (1995-1999, 2002-2004)	Tomida	G4112F	A_24_P72518	117	0.290598	0.000425808	0.0123502	-0.975762	0.00962244	-0.284298	0.75 [0.61 - 0.93]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE13213	Lung cancer	Adenocarcinoma	Overall Survival	Nagoya (1995-1999, 2002-2004)	Tomida	G4112F	A_23_P252075	117	0.128205	0.00926596	0.152431	-0.900985	0.0713477	-0.259693	0.77 [0.58 - 1.02]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE31210	Lung cancer	Adenocarcinoma	Overall Survival	NCCRI	Okayama	HG-U133_Plus_2	215672_s_at	204	0.740196	0.00803816	0.136805	-1.72075	0.0502807	-0.692586	0.50 [0.25 - 1.00]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE31210	Lung cancer	Adenocarcinoma	Relapse Free Survival	NCCRI	Okayama	HG-U133_Plus_2	215672_s_at	204	0.759804	0.00803226	0.136728	-1.09347	0.101352	-0.404315	0.67 [0.41 - 1.08]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE31210	Lung cancer	Adenocarcinoma	Overall Survival	NCCRI	Okayama	HG-U133_Plus_2	212814_at	204	0.715686	0.000729816	0.0195449	-2.62152	0.00978855	-0.695066	0.50 [0.29 - 0.85]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE31210	Lung cancer	Adenocarcinoma	Relapse Free Survival	NCCRI	Okayama	HG-U133_Plus_2	212814_at	204	0.622549	0.00147066	0.0351543	-1.02998	0.00232243	-0.619622	0.54 [0.36 - 0.80]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	jacob-00182-UM	Lung cancer	Adenocarcinoma	Overall Survival	UM	Shedden	HG-U133A	212814_at	178	0.382022	0.0070358	0.123504	-0.533689	0.0935475	-0.184305	0.83 [0.67 - 1.03]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	jacob-00182-UM	Lung cancer	Adenocarcinoma	Overall Survival	UM	Shedden	HG-U133A	215672_s_at	178	0.196629	0.0388018	0.419432	-0.480182	0.22109	-0.262708	0.77 [0.50 - 1.17]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE3141	Lung cancer	NSCLC	Overall Survival	Duke	Bild	HG-U133_Plus_2	215672_s_at	111	0.522523	0.0892514	-	0.445189	0.0485713	0.5908	1.81 [1.00 - 3.25]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE3141	Lung cancer	NSCLC	Overall Survival	Duke	Bild	HG-U133_Plus_2	212814_at	111	0.810811	0.191839	-	-0.49157	0.936631	-0.0156625	0.98 [0.67 - 1.45]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE14814	Lung cancer	NSCLC	Overall Survival	JRB.10	Zhu	HG-U133A	212814_at	90	0.688889	0.064671	-	0.605007	0.766549	0.139511	1.15 [0.46 - 2.89]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE14814	Lung cancer	NSCLC	Disease Specific Survival	JRB.10	Zhu	HG-U133A	212814_at	90	0.688889	0.0695795	-	0.67228	0.619564	0.257942	1.29 [0.47 - 3.58]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE14814	Lung cancer	NSCLC	Overall Survival	JRB.10	Zhu	HG-U133A	215672_s_at	90	0.211111	0.219482	-	0.540822	0.540364	0.419679	1.52 [0.40 - 5.83]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE14814	Lung cancer	NSCLC	Disease Specific Survival	JRB.10	Zhu	HG-U133A	215672_s_at	90	0.788889	0.0809941	-	0.688349	0.279265	0.839756	2.32 [0.51 - 10.60]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE8894	Lung cancer	NSCLC	Relapse Free Survival	Seoul (1995-2005)	Lee	HG-U133_Plus_2	212814_at	138	0.297101	0.0824459	-	0.49207	0.187411	0.111027	1.12 [0.95 - 1.32]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE8894	Lung cancer	NSCLC	Relapse Free Survival	Seoul (1995-2005)	Lee	HG-U133_Plus_2	215672_s_at	138	0.594203	0.0227042	0.292856	0.543959	0.00975782	0.233312	1.26 [1.06 - 1.51]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	212814_at	129	0.79845	0.037921	0.413281	-0.808081	0.194362	-0.340325	0.71 [0.43 - 1.19]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE4573	Lung cancer	Squamous cell carcinoma	Overall Survival	Michigan (1991-2002)	Raponi	HG-U133A	215672_s_at	129	0.496124	0.0735676	-	-0.444265	0.126417	-0.328913	0.72 [0.47 - 1.10]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	215672_s_at	278	0.136691	0.00560466	0.103508	-0.668483	0.968098	-0.0109159	0.99 [0.58 - 1.69]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE9891	Ovarian cancer		Overall Survival	AOCS, RBH, WH, NKI-AVL (1992-2006)	Tothill	HG-U133_Plus_2	212814_at	278	0.280576	0.0902256	-	0.364033	0.285726	0.235964	1.27 [0.82 - 1.95]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	215672_s_at	133	0.819549	0.0269681	0.329674	0.648929	0.37876	1.0939	2.99 [0.26 - 34.12]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	DUKE-OC	Ovarian cancer		Overall Survival	Duke	Bild	HG-U133A	212814_at	133	0.661654	0.0201177	0.269058	0.56362	0.950733	-0.0340589	0.97 [0.33 - 2.85]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	215672_s_at	185	0.27027	0.00825689	0.13964	0.498467	0.418853	0.202084	1.22 [0.75 - 2.00]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	212814_at	185	0.302703	0.00429987	0.0840105	0.566337	0.141409	0.672297	1.96 [0.80 - 4.80]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE26712	Ovarian cancer		Disease Free Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	212814_at	185	0.302703	0.00041985	0.0122019	0.646539	0.0531622	0.813097	2.25 [0.99 - 5.14]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE26712	Ovarian cancer		Overall Survival	MSKCC (1990-2003)	Bonome	HG-U133_Plus_2	215672_s_at	185	0.27027	0.0186713	0.255202	0.485319	0.406475	0.228762	1.26 [0.73 - 2.16]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17260	Ovarian cancer		Progression Free Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P252075	110	0.154545	0.0226084	0.291996	0.879203	0.420266	0.205798	1.23 [0.74 - 2.03]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17260	Ovarian cancer		Progression Free Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_24_P72518	110	0.454545	0.0519837	-	0.456426	0.647866	0.0972055	1.10 [0.73 - 1.67]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17260	Ovarian cancer		Overall Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_23_P252075	110	0.154545	0.304791	-	0.528828	0.934633	0.0278175	1.03 [0.53 - 2.00]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE17260	Ovarian cancer		Overall Survival	Niigata (1997-2008)	Yoshihara	G4112A	A_24_P72518	110	0.5	0.267615	-	0.330447	0.938332	0.0203571	1.02 [0.61 - 1.71]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE14764	Ovarian cancer		Overall Survival	TOC	Denkert	HG-U133A	212814_at	80	0.2	0.0346972	0.390098	1.8795	0.349134	0.405778	1.50 [0.64 - 3.51]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE14764	Ovarian cancer		Overall Survival	TOC	Denkert	HG-U133A	215672_s_at	80	0.5875	0.0829252	-	-0.822931	0.897939	-0.0249222	0.98 [0.67 - 1.43]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	E-DKFZ-1	Renal cell carcinoma		Overall Survival	RZPD	Sueltmann	A-RZPD-20	rzpd.de:huber1:Reporter:IMAGE:35242	59	0.881356	0.00368322	0.0742702	1.75384	0.324324	-1.39265	0.25 [0.02 - 3.96]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE19234	Skin cancer	Melanoma	Overall Survival	NYU	Bogunovic	HG-U133_Plus_2	212814_at	38	0.578947	0.0323338	0.37239	0.999848	0.53278	0.172197	1.19 [0.69 - 2.04]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE19234	Skin cancer	Melanoma	Overall Survival	NYU	Bogunovic	HG-U133_Plus_2	215672_s_at	38	0.368421	0.00798126	0.136064	1.42062	0.108867	0.481616	1.62 [0.90 - 2.92]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE30929	Soft tissue cancer	Liposarcoma	Distant Recurrence Free Survival	MSKCC (1993-2008)	Gobble	HG-U133A	212814_at	140	0.878571	0.0171309	0.23997	0.864358	0.554272	-0.362764	0.70 [0.21 - 2.32]
GENE	AHCYL2	adenosylhomocysteinase-like 2	None	GSE30929	Soft tissue cancer	Liposarcoma	Distant Recurrence Free Survival	MSKCC (1993-2008)	Gobble	HG-U133A	215672_s_at	140	0.128571	0.0194783	0.262985	-0.890832	0.930806	-0.0691412	0.93 [0.20 - 4.44]

